title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Z-50LS,1.0925794239248423,280.4988755226135,87947.37548828125,101309.99755859376,0,76.09777069091797,2,0
Z-50LS,1.0927765223788286,280.5173391342163,87969.03076171875,101309.99755859376,0,76.05653381347656,2,-2147483648
Z-50LS,1.0914002882010567,280.4908427238464,87849.94506835938,101309.99755859376,0,76.01500701904298,2,-2147483648
Z-50LS,1.0871964420636546,280.3639134407043,87471.96655273438,101309.99755859376,0,75.97392272949219,2,-2147483648
Z-50LS,1.082488087028152,280.16403141021726,87031.06079101561,101309.99755859376,0,75.93309783935547,2,-2147483648
Z-50LS,1.078622537343079,279.94716157913206,86653.1494140625,101309.99755859376,0,75.89209747314453,2,-2147483648
Z-50LS,1.0760846250221583,279.7575253486633,86390.70434570312,101309.99755859376,0,75.85118865966798,2,-2147483648
Z-50LS,1.0753846459320109,279.63347520828245,86296.22802734375,101309.99755859376,0,75.81031036376953,2,-2147483648
Z-50LS,1.0765699673262168,279.597434425354,86380.21240234375,101309.99755859376,0,75.76940155029298,2,-2147483648
Z-50LS,1.07876887620907,279.63787879943845,86569.1650390625,101309.99755859376,0,75.7283706665039,2,-2147483648
Z-50LS,1.07876887620907,279.63787879943845,86569.1650390625,101309.99755859376,0,75.7283706665039,2,-2147483648
Z-50LS,1.07876887620907,279.63787879943845,86569.1650390625,101309.99755859376,0,75.7283706665039,2,-2147483648
