title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1292280391888634,282.72796669006345,91619.72045898435,101309.99755859376,0,228.3600616455078,2,0
Extra 300S Paint1,1.1278943161105943,282.6832231521606,91497.02758789062,101309.99755859376,0,228.32790374755857,2,970
Extra 300S Paint1,1.1264880795598464,282.622071647644,91363.18359375,101309.99755859376,0,228.29592895507812,2,1941
Extra 300S Paint1,1.124739836478531,282.5430225372314,91195.88012695312,101309.99755859376,0,228.26416015625,2,2911
Extra 300S Paint1,1.122651783789819,282.4453281402588,90995.10498046876,101309.99755859376,0,228.23243713378903,2,3882
Extra 300S Paint1,1.1210987017546303,282.3512376785278,90838.95263671876,101309.99755859376,0,228.20055389404297,2,4852
Extra 300S Paint1,1.1199433615444494,282.26851978302,90718.75610351561,101309.99755859376,0,228.16876220703125,2,5822
Extra 300S Paint1,1.119986748357824,282.2239135742188,90707.9345703125,101309.99755859376,0,228.13722229003903,2,6793
Extra 300S Paint1,1.1215384206268193,282.24053039550773,90838.95263671876,101309.99755859376,0,228.10565948486328,2,7763
Extra 300S Paint1,1.1246261604918135,282.3296293258667,91117.7978515625,101309.99755859376,0,228.0738220214844,2,8734
Extra 300S Paint1,1.1315563741545651,282.55838241577146,91753.564453125,101309.99755859376,0,228.0418243408203,2,9704
Extra 300S Paint1,1.1416765239747786,282.9474462509155,92701.62963867188,101309.99755859376,0,228.00975799560547,2,10674
Extra 300S Paint1,1.1524351811970996,283.44252052307127,93738.92822265624,101309.99755859376,0,227.97723388671875,2,11645
Extra 300S Paint1,1.1605912463339532,283.9264844894409,94563.51928710936,101309.99755859376,0,227.94390869140625,2,12615
Extra 300S Paint1,1.1639379024876082,284.27889957427976,94953.90625,101309.99755859376,0,227.91021728515625,2,13586
Extra 300S Paint1,1.1639379024876082,284.27889957427976,94953.90625,101309.99755859376,0,227.91021728515625,2,14556
