title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.06122356234437,278.53901090621946,84826.55639648438,101309.99755859376,0,248.07175302505493,2,0
Extra 300S Paint1,1.0606316219269134,278.55650129318235,84784.56420898438,101309.99755859376,0,248.03829050064087,2,-2147483648
Extra 300S Paint1,1.059051716268928,278.5230220794677,84648.095703125,101309.99755859376,0,248.00487661361691,2,-2147483648
Extra 300S Paint1,1.0567348802357093,278.44132175445554,84438.14086914062,101309.99755859376,0,247.97159576416016,2,-2147483648
Extra 300S Paint1,1.0524558350211202,278.277046585083,84046.61254882812,101309.99755859376,0,247.9387722015381,2,-2147483648
Extra 300S Paint1,1.0465254084314457,278.0195154190063,83495.68481445312,101309.99755859376,0,247.9062447547913,2,-2147483648
Extra 300S Paint1,1.040874486234135,277.71860399246214,82954.9560546875,101309.99755859376,0,247.8737006187439,2,-2147483648
Extra 300S Paint1,1.0365686035873531,277.4317311286926,82526.45874023438,101309.99755859376,0,247.84168338775635,2,-2147483648
Extra 300S Paint1,1.0337377504781706,277.1941012382507,82230.5908203125,101309.99755859376,0,247.8095269203186,2,-2147483648
Extra 300S Paint1,1.0320891727491002,277.0168224811554,82046.9482421875,101309.99755859376,0,247.7777123451233,2,-2147483648
Extra 300S Paint1,1.031721779590154,276.90869464874265,81985.72998046875,101309.99755859376,0,247.74577951431277,2,-2147483648
Extra 300S Paint1,1.0322721008426894,276.8643747806549,82016.3330078125,101309.99755859376,0,247.71373271942136,2,-2147483648
Extra 300S Paint1,1.0338665550586723,276.88443913459776,82148.96850585938,101309.99755859376,0,247.68180274963376,2,-2147483648
Extra 300S Paint1,1.03557287008153,276.9431921482086,82302.00805664062,101309.99755859376,0,247.6495976448059,2,-2147483648
Extra 300S Paint1,1.0366250288790322,277.0050486564636,82404.0283203125,101309.99755859376,0,247.6175575256348,2,-2147483648
Extra 300S Paint1,1.0366250288790322,277.0050486564636,82404.0283203125,101309.99755859376,0,247.6175575256348,2,-2147483648
Extra 300S Paint1,1.0366250288790322,277.0050486564636,82404.0283203125,101309.99755859376,0,247.6175575256348,2,-2147483648
