title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.0072569786857628,275.0057690382004,79491.61987304686,101309.99755859376,0,254.77960109710693,2,0
Extra 300S Paint1,1.0066047015722188,275.08141567707054,79461.99340820312,101309.99755859376,0,254.77960109710693,2,-2147483648
Extra 300S Paint1,1.0071454050997366,275.1387274503708,79521.240234375,101309.99755859376,0,254.7487449645996,2,-2147483648
Extra 300S Paint1,1.0071454050997366,275.1387274503708,79521.240234375,101309.99755859376,0,254.71784496307373,2,-2147483648
Extra 300S Paint1,1.0088508291197786,275.2193519115448,79679.23583984375,101309.99755859376,0,254.68692016601565,2,-2147483648
Extra 300S Paint1,1.0071193414837458,275.21419134140007,79540.9912109375,101309.99755859376,0,254.65606594085693,2,-2147483648
Extra 300S Paint1,0.9961587705998312,274.51180436611173,78474.560546875,101309.99755859376,0,254.6256666183472,2,-2147483648
Extra 300S Paint1,0.9901205954258177,274.33463671207426,77948.55346679686,101309.99755859376,0,254.59540843963623,2,-2147483648
Extra 300S Paint1,0.9864770804278064,274.1297146320343,77603.70483398438,101309.99755859376,0,254.56569766998288,2,-2147483648
Extra 300S Paint1,0.9850827777960732,273.97554739713667,77450.439453125,101309.99755859376,0,254.53594207763672,2,-2147483648
Extra 300S Paint1,0.9854702035591366,273.90169533491127,77460.01586914062,101309.99755859376,0,254.5062093734741,2,-2147483648
Extra 300S Paint1,0.987366816219568,273.9164754986763,77613.28125,101309.99755859376,0,254.47643280029297,2,-2147483648
Extra 300S Paint1,0.9905352223662668,274.01758297681806,77891.07666015625,101309.99755859376,0,254.446813583374,2,-2147483648
Extra 300S Paint1,0.9922241073879124,274.12307407855985,78053.91845703125,101309.99755859376,0,254.41675758361816,2,-2147483648
Extra 300S Paint1,0.9925834599542148,274.19197776317594,78101.81274414062,101309.99755859376,0,254.38659477233887,2,-2147483648
Extra 300S Paint1,0.9925834599542148,274.19197776317594,78101.81274414062,101309.99755859376,0,254.38659477233887,2,-2147483648
