title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.0559439173593297,278.303461933136,84333.16650390625,101309.99755859376,0,262.2227897644043,2,0
Extra 300S Paint1,1.0550260143375685,278.27307691574094,84250.6591796875,101309.99755859376,0,262.1897192001343,2,-2147483648
Extra 300S Paint1,1.0538135007792404,278.22215642929075,84138.43383789062,101309.99755859376,0,262.15659999847406,2,-2147483648
Extra 300S Paint1,1.0528704204882615,278.167463684082,84046.61254882812,101309.99755859376,0,262.1236400604248,2,-2147483648
Extra 300S Paint1,1.0521651853943113,278.11738147735593,83975.1953125,101309.99755859376,0,262.09084129333496,2,-2147483648
Extra 300S Paint1,1.051104230086789,278.05986013412473,83873.1689453125,101309.99755859376,0,262.0578565597534,2,-2147483648
Extra 300S Paint1,1.0490162971994976,277.96938648223875,83679.32739257811,101309.99755859376,0,262.02497005462646,2,-2147483648
Extra 300S Paint1,1.0454845640829358,277.8202127456665,83352.85034179686,101309.99755859376,0,261.99226474761963,2,-2147483648
Extra 300S Paint1,1.0403210063357418,277.59296836853025,82873.33984375,101309.99755859376,0,261.95983028411865,2,-2147483648
Extra 300S Paint1,1.0348303219612944,277.31369676589964,82353.01513671875,101309.99755859376,0,261.9276924133301,2,-2147483648
Extra 300S Paint1,1.03000656982802,277.02465143203733,81883.70361328125,101309.99755859376,0,261.8957862854004,2,-2147483648
Extra 300S Paint1,1.0262386821528284,276.75995149612424,81506.21337890625,101309.99755859376,0,261.86433696746826,2,-2147483648
Extra 300S Paint1,1.0235841974022817,276.53990473747245,81230.75561523438,101309.99755859376,0,261.83273124694824,2,-2147483648
Extra 300S Paint1,1.0220639241166578,276.3746649265289,81061.6455078125,101309.99755859376,0,261.80119132995605,2,-2147483648
Extra 300S Paint1,1.0213566971517682,276.26281275749204,80972.77221679686,101309.99755859376,0,261.76967334747314,2,-2147483648
Extra 300S Paint1,1.0214509096364253,276.203638458252,80962.89672851561,101309.99755859376,0,261.73813247680664,2,-2147483648
Extra 300S Paint1,1.0224609037428138,276.2000357151032,81041.89453125,101309.99755859376,0,261.706524848938,2,-2147483648
Extra 300S Paint1,1.0246214202443902,276.25994696617124,81230.75561523438,101309.99755859376,0,261.6750965118408,2,-2147483648
Extra 300S Paint1,1.0276583374985653,276.3775993824005,81506.21337890625,101309.99755859376,0,261.6432342529297,2,-2147483648
Extra 300S Paint1,1.0302357951526653,276.5143782138824,81751.07421875,101309.99755859376,0,261.6112327575684,2,-2147483648
Extra 300S Paint1,1.0320766301261346,276.6412323951721,81934.716796875,101309.99755859376,0,261.5791244506836,2,-2147483648
Extra 300S Paint1,1.0330036835691456,276.7371396064758,82036.7431640625,101309.99755859376,0,261.546986579895,2,-2147483648
Extra 300S Paint1,1.032824724516442,276.7850929737091,82036.7431640625,101309.99755859376,0,261.5151300430298,2,-2147483648
Extra 300S Paint1,1.0321536294733964,276.7928301334381,81985.72998046875,101309.99755859376,0,261.48329162597656,2,-2147483648
