title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.088148980368379,280.32354202270506,87535.99853515625,101309.99755859376,0,263.791485786438,2,0
Extra 300S Paint1,1.0866954058317628,280.2575267791748,87398.48022460938,101309.99755859376,0,263.75672054290766,2,-2147483648
Extra 300S Paint1,1.0852899003699057,280.1822947502136,87262.01171875,101309.99755859376,0,263.72197818756104,2,-2147483648
Extra 300S Paint1,1.0837834349749331,280.09920635223386,87115.04516601561,101309.99755859376,0,263.68730449676514,2,-2147483648
Extra 300S Paint1,1.0815826582862047,279.99270191192625,86905.09033203125,101309.99755859376,0,263.65301418304443,2,-2147483648
Extra 300S Paint1,1.07788882607425,279.8322638511657,86558.6669921875,101309.99755859376,0,263.61875438690186,2,-2147483648
Extra 300S Paint1,1.0726374620382335,279.59938802719114,86065.283203125,101309.99755859376,0,263.58446979522705,2,-2147483648
Extra 300S Paint1,1.0669227910548835,279.31405248641965,85519.39697265625,101309.99755859376,0,263.5504608154297,2,-2147483648
Extra 300S Paint1,1.0620088012924225,279.02197494506834,85036.50512695312,101309.99755859376,0,263.5167455673218,2,-2147483648
Extra 300S Paint1,1.0581675530438277,278.75575866699216,84648.095703125,101309.99755859376,0,263.48326206207275,2,-2147483648
Extra 300S Paint1,1.0555794112979144,278.53820219039915,84375.15869140625,101309.99755859376,0,263.4499578475952,2,-2147483648
Extra 300S Paint1,1.0538888061983036,278.37095918655393,84189.44702148438,101309.99755859376,0,263.4167728424072,2,-2147483648
Extra 300S Paint1,1.0538888061983036,278.37095918655393,84189.44702148438,101309.99755859376,0,263.3839530944824,2,-2147483648
Extra 300S Paint1,1.0530508846416349,278.2548574447632,84087.4267578125,101309.99755859376,0,263.3511734008789,2,-2147483648
Extra 300S Paint1,1.0530395428312145,278.190310382843,84067.0166015625,101309.99755859376,0,263.3183784484864,2,-2147483648
Extra 300S Paint1,1.0537392713193283,278.1742772102356,84118.02978515625,101309.99755859376,0,263.28553676605225,2,-2147483648
Extra 300S Paint1,1.0555019469311404,278.21498146057127,84271.0693359375,101309.99755859376,0,263.25246238708496,2,-2147483648
Extra 300S Paint1,1.0581534409217213,278.3100375175476,84511.62719726561,101309.99755859376,0,263.21916389465326,2,-2147483648
Extra 300S Paint1,1.060115640606939,278.4160307884216,84700.5859375,101309.99755859376,0,263.18570041656494,2,-2147483648
Extra 300S Paint1,1.061222729939397,278.5047554016113,84816.05834960938,101309.99755859376,0,263.1521711349488,2,-2147483648
Extra 300S Paint1,1.0614105179742133,278.55886163711546,84847.54638671875,101309.99755859376,0,263.1186590194702,2,-2147483648
Extra 300S Paint1,1.0610696399900363,278.5794190406799,84826.55639648438,101309.99755859376,0,263.0851535797119,2,-2147483648
