title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1068725448288954,281.40968170166013,89387.19482421875,101309.99755859376,0,254.81751537323,2,0
Extra 300S Paint1,1.1059471739868485,281.3722499847412,89300.5859375,101309.99755859376,0,254.7818555831909,2,-2147483648
Extra 300S Paint1,1.1051715377900493,281.3307975769043,89224.81079101561,101309.99755859376,0,254.7462215423584,2,-2147483648
Extra 300S Paint1,1.1051315929750167,281.30682411193845,89213.98315429686,101309.99755859376,0,254.71090507507324,2,-2147483648
Extra 300S Paint1,1.106149342184826,281.32082118988035,89300.5859375,101309.99755859376,0,254.67554187774655,2,-2147483648
Extra 300S Paint1,1.109881548480972,281.4285081863403,89636.18774414062,101309.99755859376,0,254.63997077941892,2,-2147483648
Extra 300S Paint1,1.1176633657209625,281.6967224121093,90350.68359375,101309.99755859376,0,254.6037168502808,2,-2147483648
Extra 300S Paint1,1.1287071013246155,282.13528480529783,91385.49194335936,101309.99755859376,0,254.56691551208496,2,-2147483648
Extra 300S Paint1,1.1381746937645634,282.6227916717529,92311.2548828125,101309.99755859376,0,254.5296335220337,2,-2147483648
Extra 300S Paint1,1.1417952342809403,282.98611488342283,92723.93798828124,101309.99755859376,0,254.49214267730716,2,-2147483648
Extra 300S Paint1,1.140690001467753,283.1580814361572,92690.47241210936,101309.99755859376,0,254.45467567443848,2,-2147483648
