title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.0365306307772162,276.92736783027647,82373.41918945312,101309.99755859376,0,257.0882930755615,2,0
Extra 300S Paint1,1.0365306307772162,276.92736783027647,82373.41918945312,101309.99755859376,0,257.0882930755615,2,-2147483648
Extra 300S Paint1,1.0373517164997863,277.0166245937347,82465.24047851561,101309.99755859376,0,257.0560007095337,2,-2147483648
Extra 300S Paint1,1.0375331222624955,277.0709973812103,82495.849609375,101309.99755859376,0,257.0236587524414,2,-2147483648
Extra 300S Paint1,1.038012023623276,277.1144236564636,82546.86279296875,101309.99755859376,0,256.9913148880005,2,-2147483648
Extra 300S Paint1,1.0383951388109032,277.14912905693046,82587.6708984375,101309.99755859376,0,256.958930015564,2,-2147483648
Extra 300S Paint1,1.0384462659306126,277.16972961425773,82597.8759765625,101309.99755859376,0,256.9265432357788,2,-2147483648
Extra 300S Paint1,1.0395684499680606,277.21251049041746,82699.89624023438,101309.99755859376,0,256.894154548645,2,-2147483648
Extra 300S Paint1,1.043664638766918,277.3508304595947,83067.18139648438,101309.99755859376,0,256.86170291900635,2,-2147483648
Extra 300S Paint1,1.0517448484891905,277.6538480758667,83801.75170898438,101309.99755859376,0,256.8290386199951,2,-2147483648
Extra 300S Paint1,1.0633914392117283,278.143152141571,84879.04663085938,101309.99755859376,0,256.7959451675415,2,-2147483648
Extra 300S Paint1,1.0756496811932428,278.7483362197876,86044.287109375,101309.99755859376,0,256.76227283477783,2,-2147483648
Extra 300S Paint1,1.0850264228173472,279.3400024414062,86978.57666015625,101309.99755859376,0,256.7279634475708,2,-2147483648
Extra 300S Paint1,1.090031639242128,279.8047336578369,87525.1708984375,101309.99755859376,0,256.6931953430176,2,-2147483648
