title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.0717407357481137,279.35544624328605,85918.310546875,101309.99755859376,0,256.06483364105225,2,0
Extra 300S Paint1,1.0717407357481137,279.35544624328605,85918.310546875,101309.99755859376,0,256.06483364105225,2,-2147483648
Extra 300S Paint1,1.0711829601970089,279.2960185050964,85855.32836914062,101309.99755859376,0,256.0308713912964,2,-2147483648
Extra 300S Paint1,1.0704671159613095,279.2435683250427,85781.84204101561,101309.99755859376,0,255.99719905853271,2,-2147483648
Extra 300S Paint1,1.069856217419228,279.19785537719724,85718.85375976561,101309.99755859376,0,255.9632797241211,2,-2147483648
Extra 300S Paint1,1.0687578487329297,279.1425179481506,85613.87939453125,101309.99755859376,0,255.92961406707764,2,-2147483648
Extra 300S Paint1,1.067202808725897,279.06937732696525,85466.91284179686,101309.99755859376,0,255.89576148986816,2,-2147483648
Extra 300S Paint1,1.0656809540504983,278.98733415603635,85319.9462890625,101309.99755859376,0,255.86199951171875,2,-2147483648
Extra 300S Paint1,1.0642939587400002,278.9040884017944,85183.47778320312,101309.99755859376,0,255.82830429077148,2,-2147483648
Extra 300S Paint1,1.0636212349847285,278.8397287368774,85109.99145507811,101309.99755859376,0,255.7946815490723,2,-2147483648
Extra 300S Paint1,1.0645756465035006,278.8302854537964,85183.47778320312,101309.99755859376,0,255.76108169555664,2,-2147483648
Extra 300S Paint1,1.0691058566183098,278.94898929595945,85582.38525390625,101309.99755859376,0,255.72743320465088,2,-2147483648
Extra 300S Paint1,1.077059977015001,279.2324556350708,86306.72607421875,101309.99755859376,0,255.6935148239136,2,-2147483648
Extra 300S Paint1,1.0857421850219924,279.62753477096555,87125.537109375,101309.99755859376,0,255.65945625305176,2,-2147483648
Extra 300S Paint1,1.0914253545626995,280.00046768188474,87698.38256835938,101309.99755859376,0,255.6246929168701,2,-2147483648
Extra 300S Paint1,1.0920408616752502,280.2226628303528,87817.46826171875,101309.99755859376,0,255.58963012695315,2,-2147483648
