title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1321692948680444,282.92037334442136,91920.86791992189,101309.99755859376,0,254.15814018249512,2,0
Extra 300S Paint1,1.1309972459858164,282.8699125289917,91809.33227539062,101309.99755859376,0,254.1212472915649,2,1000
Extra 300S Paint1,1.1293549563870864,282.7994388580322,91653.17993164062,101309.99755859376,0,254.0843982696533,2,2000
Extra 300S Paint1,1.1251348249692663,282.6510948181152,91262.79907226561,101309.99755859376,0,254.0480327606201,2,3000
Extra 300S Paint1,1.1189867330283694,282.4087041854858,90686.279296875,101309.99755859376,0,254.0480327606201,2,4000
Extra 300S Paint1,1.1119748828183886,282.08613147735593,90015.087890625,101309.99755859376,0,254.01161575317383,2,5000
Extra 300S Paint1,1.1060734001687964,281.74945201873777,89430.49926757811,101309.99755859376,0,253.97550010681152,2,6000
Extra 300S Paint1,1.1020054056569475,281.4544376373291,89008.29467773438,101309.99755859376,0,253.93970489501956,2,7000
Extra 300S Paint1,1.1020054056569475,281.4544376373291,89008.29467773438,101309.99755859376,0,253.9041585922241,2,8000
Extra 300S Paint1,1.0999123469720868,281.23547496795646,88770.12939453125,101309.99755859376,0,253.8687696456909,2,9000
Extra 300S Paint1,1.0994902488361624,281.1032570838928,88694.34814453125,101309.99755859376,0,253.83342838287356,2,10000
Extra 300S Paint1,1.100842516268162,281.066380405426,88791.78466796875,101309.99755859376,0,253.79808521270752,2,11000
Extra 300S Paint1,1.1040728251604353,281.13239040374754,89073.24829101561,101309.99755859376,0,253.7626543045044,2,12000
Extra 300S Paint1,1.108676424353065,281.29206981658933,89495.45288085938,101309.99755859376,0,253.72706604003903,2,13000
Extra 300S Paint1,1.1139376485220436,281.52131786346433,89993.4326171875,101309.99755859376,0,253.691219329834,2,14000
Extra 300S Paint1,1.1191731590736893,281.788599395752,90502.23999023438,101309.99755859376,0,253.65510368347168,2,15000
Extra 300S Paint1,1.1235284274842017,282.05195751190183,90939.33715820312,101309.99755859376,0,253.61873722076416,2,16000
Extra 300S Paint1,1.1264995972776526,282.2741226196289,91251.64184570312,101309.99755859376,0,253.5821409225464,2,17000
