title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1304125540988936,282.8099130630493,91742.4072265625,101309.99755859376,0,207.8426513671875,2,0
Extra 300S Paint1,1.1283537424906862,282.74035396575925,91552.79541015624,101309.99755859376,0,207.81051635742188,2,965
Extra 300S Paint1,1.1237563415401322,282.58277359008787,91128.955078125,101309.99755859376,0,207.778564453125,2,1931
Extra 300S Paint1,1.11767322798891,282.33556785583494,90556.3720703125,101309.99755859376,0,207.74688720703125,2,2896
Extra 300S Paint1,1.1121190446867757,282.04956283569334,90015.087890625,101309.99755859376,0,207.71548080444336,2,3861
Extra 300S Paint1,1.1079620792967435,281.7798875808716,89592.88330078125,101309.99755859376,0,207.68426132202148,2,4826
Extra 300S Paint1,1.1052201382379538,281.55735340118406,89300.5859375,101309.99755859376,0,207.6531791687012,2,5792
Extra 300S Paint1,1.1038375980778572,281.39736499786375,89138.20190429686,101309.99755859376,0,207.62216567993164,2,6757
Extra 300S Paint1,1.1036660927496007,281.3043798446655,89094.90356445312,101309.99755859376,0,207.59117126464844,2,7722
Extra 300S Paint1,1.104940810580712,281.2871183395385,89192.333984375,101309.99755859376,0,207.56010818481445,2,8687
Extra 300S Paint1,1.1078864489116038,281.35644092559806,89452.1484375,101309.99755859376,0,207.5289306640625,2,9653
Extra 300S Paint1,1.1128410899242709,281.5275196075439,89906.82373046875,101309.99755859376,0,207.49755096435547,2,10618
Extra 300S Paint1,1.1192818383105678,281.79494895935056,90513.06762695312,101309.99755859376,0,207.46589279174805,2,11583
Extra 300S Paint1,1.1270126371554898,282.1456178665161,91251.64184570312,101309.99755859376,0,207.4339141845703,2,12549
Extra 300S Paint1,1.1341681041481693,282.52454605102537,91954.32739257811,101309.99755859376,0,207.40159225463867,2,13514
Extra 300S Paint1,1.1382623498794235,282.8400424957275,92389.32495117188,101309.99755859376,0,207.36902618408203,2,14479
Extra 300S Paint1,1.1382623498794235,282.8400424957275,92389.32495117188,101309.99755859376,0,207.36902618408203,2,15444
