title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.200827556557604,286.80809154510496,98834.87548828124,101309.99755859376,0,258.56293678283686,2,0
Extra 300S Paint1,1.19822252494772,286.7428325653076,98598.02856445312,101309.99755859376,0,258.5278263092041,2,1000
Extra 300S Paint1,1.1928811056396784,286.5737871170044,98100.634765625,101309.99755859376,0,258.4927816390991,2,2000
Extra 300S Paint1,1.1869007155933824,286.33010997772215,97525.82397460936,101309.99755859376,0,258.45803451538086,2,3000
Extra 300S Paint1,1.1804540024654568,286.0296291351318,96894.32373046876,101309.99755859376,0,258.4235649108887,2,4000
Extra 300S Paint1,1.1752506019771498,285.7299798965454,96366.162109375,101309.99755859376,0,258.38934898376465,2,5000
Extra 300S Paint1,1.1715566959694153,285.46972217559806,95975.78125,101309.99755859376,0,258.35547256469727,2,6000
Extra 300S Paint1,1.1694258430063913,285.2713846206665,95734.66186523438,101309.99755859376,0,258.32170963287354,2,7000
Extra 300S Paint1,1.1686896063355827,285.1429838180542,95631.32934570312,101309.99755859376,0,258.28778553009033,2,8000
Extra 300S Paint1,1.1694609029922878,285.0917753219604,95677.25830078124,101309.99755859376,0,258.25379943847656,2,9000
Extra 300S Paint1,1.1719789384670645,285.1278833389282,95895.41015625,101309.99755859376,0,258.21971702575684,2,10000
Extra 300S Paint1,1.1757124220643016,285.2433790206909,96239.86206054688,101309.99755859376,0,258.18575000762934,2,11000
Extra 300S Paint1,1.1804197791265014,285.4277996063232,96687.65869140624,101309.99755859376,0,258.15125942230225,2,12000
Extra 300S Paint1,1.1858640140362222,285.66941967010496,97215.81420898435,101309.99755859376,0,258.11681175231934,2,13000
Extra 300S Paint1,1.1914583235964762,285.94613494873045,97769.03686523438,101309.99755859376,0,258.0817947387696,2,14000
Extra 300S Paint1,1.196631463978548,286.2274059295654,98290.11840820312,101309.99755859376,0,258.0465507507324,2,15000
Extra 300S Paint1,1.2013935603667512,286.5012105941772,98775.66528320312,101309.99755859376,0,258.01109504699707,2,16000
Extra 300S Paint1,1.205901814989859,286.7647871017456,99237.53051757811,101309.99755859376,0,257.97575283050537,2,17000
Extra 300S Paint1,1.2096428004185005,287.003759765625,99628.33862304688,101309.99755859376,0,257.93993377685547,2,18000
