title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1835073372134417,285.866402053833,97089.51416015624,101309.99755859376,0,211.08901596069336,2,0
Extra 300S Paint1,1.1835628530929414,285.85299243927,97089.51416015624,101309.99755859376,0,211.05441284179688,2,-2147483648
Extra 300S Paint1,1.1833376613672406,285.8397916793823,97066.55883789062,101309.99755859376,0,211.0197868347168,2,-2147483648
Extra 300S Paint1,1.1813401016297802,285.7812227249145,96882.84912109376,101309.99755859376,0,210.98540878295896,2,-2147483648
Extra 300S Paint1,1.1763952276789225,285.62201633453367,96423.57177734376,101309.99755859376,0,210.9509620666504,2,-2147483648
Extra 300S Paint1,1.1696214241925664,285.360524559021,95780.5908203125,101309.99755859376,0,210.9167633056641,2,-2147483648
Extra 300S Paint1,1.1636793515031836,285.0641283035278,95195.01953125,101309.99755859376,0,210.8828392028809,2,-2147483648
Extra 300S Paint1,1.159323292325553,284.78925647735593,94747.22900390624,101309.99755859376,0,210.84915161132812,2,-2147483648
Extra 300S Paint1,1.157081155538964,284.5803646087646,94494.62890625,101309.99755859376,0,210.81564331054688,2,-2147483648
Extra 300S Paint1,1.1566138904701673,284.4531816482544,94414.2578125,101309.99755859376,0,210.7822265625,2,-2147483648
Extra 300S Paint1,1.158019698808414,284.4188236236572,94517.59643554688,101309.99755859376,0,210.74880981445315,2,-2147483648
Extra 300S Paint1,1.16152993963246,284.48934020996086,94827.60620117188,101309.99755859376,0,210.71532440185547,2,-2147483648
Extra 300S Paint1,1.1666054804155028,284.6577686309814,95298.35815429688,101309.99755859376,0,210.68165969848636,2,-2147483648
Extra 300S Paint1,1.1729985744073066,284.91412868499754,95906.89086914062,101309.99755859376,0,210.6477394104004,2,-2147483648
Extra 300S Paint1,1.1804668638993563,285.24693431854246,96630.2490234375,101309.99755859376,0,210.6135215759277,2,-2147483648
Extra 300S Paint1,1.1866194431730024,285.58873119354246,97250.2685546875,101309.99755859376,0,210.5791244506836,2,-2147483648
Extra 300S Paint1,1.188945749666498,285.8375820159912,97525.82397460936,101309.99755859376,0,210.54451370239255,2,-2147483648
Extra 300S Paint1,1.188945749666498,285.8375820159912,97525.82397460936,101309.99755859376,0,210.54451370239255,2,-2147483648
