title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Grumman G-164C King Cat N531MC,1.1066400748407936,281.4347032546997,89376.3671875,101309.99755859376,0,448.02847290039057,2,0
Grumman G-164C King Cat N531MC,1.106019326829202,281.3880084991455,89311.41357421875,101309.99755859376,0,447.9090576171875,2,894
Grumman G-164C King Cat N531MC,1.1051405865785815,281.33867778778074,89224.81079101561,101309.99755859376,0,447.9090576171875,2,1787
Grumman G-164C King Cat N531MC,1.1037812253105597,281.2750352859497,89094.90356445312,101309.99755859376,0,447.79052734375,2,2681
Grumman G-164C King Cat N531MC,1.1019635069621232,281.19124641418455,88921.68579101561,101309.99755859376,0,447.6714477539063,2,3574
Grumman G-164C King Cat N531MC,1.099576746891051,281.0811428070068,88694.34814453125,101309.99755859376,0,447.4344482421875,2,4468
Grumman G-164C King Cat N531MC,1.096023563796062,280.9254020690918,88358.75854492188,101309.99755859376,0,447.4344482421875,2,5361
Grumman G-164C King Cat N531MC,1.0908505360746934,280.7013701438904,87871.59423828125,101309.99755859376,0,447.3167419433594,2,6255
Grumman G-164C King Cat N531MC,1.08537406527869,280.430200958252,87345.98999023438,101309.99755859376,0,447.2007751464844,2,7148
Grumman G-164C King Cat N531MC,1.0807076800091109,280.1517023086548,86884.09423828125,101309.99755859376,0,447.0847778320313,2,8042
Grumman G-164C King Cat N531MC,1.076873597591391,279.8922761917114,86495.68481445312,101309.99755859376,0,446.96926879882807,2,8935
Grumman G-164C King Cat N531MC,1.0740607503121589,279.67161836624143,86201.74560546875,101309.99755859376,0,446.8533630371094,2,9829
Grumman G-164C King Cat N531MC,1.0721167499597342,279.4963292121887,85991.796875,101309.99755859376,0,446.7388610839844,2,10722
Grumman G-164C King Cat N531MC,1.0709128809949164,279.3664597511292,85855.32836914062,101309.99755859376,0,446.62448120117193,2,11616
Grumman G-164C King Cat N531MC,1.0703321242431678,279.27878894805906,85781.84204101561,101309.99755859376,0,446.5091857910156,2,12509
Grumman G-164C King Cat N531MC,1.070263095596424,279.22845735549924,85760.85205078125,101309.99755859376,0,446.3938293457031,2,13403
Grumman G-164C King Cat N531MC,1.0707151859500437,279.2130359649658,85792.34008789062,101309.99755859376,0,446.27935791015625,2,14297
Grumman G-164C King Cat N531MC,1.0715746563029829,279.2280611038208,85865.82641601561,101309.99755859376,0,446.1637268066406,2,15190
Grumman G-164C King Cat N531MC,1.0730866034044817,279.27779855728147,86002.294921875,101309.99755859376,0,446.0476684570313,2,16084
Grumman G-164C King Cat N531MC,1.0755972391470197,279.37412347793577,86233.23974609375,101309.99755859376,0,445.9313659667969,2,16977
Grumman G-164C King Cat N531MC,1.0783714401964304,279.5034865379333,86495.68481445312,101309.99755859376,0,445.8147583007813,2,17871
Grumman G-164C King Cat N531MC,1.0798964878483617,279.6168889045715,86653.1494140625,101309.99755859376,0,445.6979064941406,2,18764
Grumman G-164C King Cat N531MC,1.0798964878483617,279.6168889045715,86653.1494140625,101309.99755859376,0,445.5818481445313,2,19658
Grumman G-164C King Cat N531MC,1.0798964878483617,279.6168889045715,86653.1494140625,101309.99755859376,0,445.5818481445313,2,20551
Grumman G-164C King Cat N531MC,1.0798964878483617,279.6168889045715,86653.1494140625,101309.99755859376,0,445.5818481445313,2,21445
