title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Grumman G-164C King Cat N531MC,1.077751341275599,279.5964221000671,86474.68872070312,101309.99755859376,0,430.5817565917969,2,0
Grumman G-164C King Cat N531MC,1.077751341275599,279.5964221000671,86474.68872070312,101309.99755859376,0,430.46487426757807,2,931
Grumman G-164C King Cat N531MC,1.0771145660439567,279.5918997764587,86422.19848632812,101309.99755859376,0,430.34814453125,2,1861
Grumman G-164C King Cat N531MC,1.0761765473168978,279.56365480422966,86338.21411132812,101309.99755859376,0,430.23248291015625,2,2792
Grumman G-164C King Cat N531MC,1.0748105007670643,279.5105556488037,86212.24365234375,101309.99755859376,0,430.1168823242188,2,3722
Grumman G-164C King Cat N531MC,1.0730179873966066,279.43203773498533,86044.287109375,101309.99755859376,0,430.0007019042969,2,4653
Grumman G-164C King Cat N531MC,1.070799015482336,279.32781782150266,85834.326171875,101309.99755859376,0,429.88491821289057,2,5583
Grumman G-164C King Cat N531MC,1.0679162076290674,279.19125881195066,85561.39526367188,101309.99755859376,0,429.76968383789057,2,6514
Grumman G-164C King Cat N531MC,1.0635487535965993,278.99630680084226,85151.9775390625,101309.99755859376,0,429.6560668945313,2,7444
Grumman G-164C King Cat N531MC,1.0586918872479338,278.7559169769287,84690.087890625,101309.99755859376,0,429.6560668945313,2,8375
Grumman G-164C King Cat N531MC,1.0539383370956894,278.49280920028684,84230.25512695312,101309.99755859376,0,429.54299926757807,2,9306
Grumman G-164C King Cat N531MC,1.0501641508266153,278.2410778045654,83852.76489257811,101309.99755859376,0,429.3183288574218,2,10236
Grumman G-164C King Cat N531MC,1.0471712942961593,278.0177711486816,83546.69189453125,101309.99755859376,0,429.3183288574218,2,11167
Grumman G-164C King Cat N531MC,1.0450462907639178,277.8346613883972,83322.2412109375,101309.99755859376,0,429.2062377929688,2,12097
Grumman G-164C King Cat N531MC,1.0436537321385575,277.694385433197,83169.20166015625,101309.99755859376,0,429.0945434570313,2,13028
Grumman G-164C King Cat N531MC,1.0427588377082277,277.5917676925659,83067.18139648438,101309.99755859376,0,428.9819946289063,2,13958
Grumman G-164C King Cat N531MC,1.0424880327015025,277.52746667861936,83026.37329101561,101309.99755859376,0,428.8704528808594,2,14889
Grumman G-164C King Cat N531MC,1.0428406228080611,277.50181188583366,83046.77734375,101309.99755859376,0,428.7579956054688,2,15820
Grumman G-164C King Cat N531MC,1.043931936619403,277.51821699142454,83138.5986328125,101309.99755859376,0,428.6453857421875,2,16750
Grumman G-164C King Cat N531MC,1.0459865903142764,277.5848840713501,83322.2412109375,101309.99755859376,0,428.5318298339844,2,17681
Grumman G-164C King Cat N531MC,1.0492187751395805,277.71241035461424,83618.10913085938,101309.99755859376,0,428.41842651367193,2,18611
Grumman G-164C King Cat N531MC,1.052448422008629,277.873614692688,83924.18212890625,101309.99755859376,0,428.30581665039057,2,19542
Grumman G-164C King Cat N531MC,1.054339407766466,278.0159291267395,84118.02978515625,101309.99755859376,0,428.19183349609375,2,20472
Grumman G-164C King Cat N531MC,1.054339407766466,278.0159291267395,84118.02978515625,101309.99755859376,0,428.0776977539063,2,21403
Grumman G-164C King Cat N531MC,1.054339407766466,278.0159291267395,84118.02978515625,101309.99755859376,0,428.0776977539063,2,22333
