title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Grumman G-164C King Cat N531MC,1.110392526360841,281.6047710418701,89733.6181640625,101309.99755859376,0,433.7393493652344,2,0
Grumman G-164C King Cat N531MC,1.1092007452783446,281.56723537445066,89625.36010742188,101309.99755859376,0,433.619140625,2,934
Grumman G-164C King Cat N531MC,1.107698945139782,281.5062431335449,89484.62524414062,101309.99755859376,0,433.49905395507807,2,1868
Grumman G-164C King Cat N531MC,1.1057574464964854,281.4205307006836,89300.5859375,101309.99755859376,0,433.37936401367193,2,2802
Grumman G-164C King Cat N531MC,1.1031351091594517,281.30297031402586,89051.59301757811,101309.99755859376,0,433.2599792480469,2,3736
Grumman G-164C King Cat N531MC,1.0996012822592232,281.14350070953367,88716.00341796875,101309.99755859376,0,433.1409912109375,2,4669
Grumman G-164C King Cat N531MC,1.0940775493188073,280.90786066055296,88196.36840820312,101309.99755859376,0,433.0230102539063,2,5603
Grumman G-164C King Cat N531MC,1.0854670126044534,280.10287179946897,87251.513671875,101309.99755859376,0,432.9051208496094,2,6537
Grumman G-164C King Cat N531MC,1.0848327200527224,280.0643142700195,87188.525390625,101309.99755859376,0,432.7888488769531,2,7471
Grumman G-164C King Cat N531MC,1.0781055310081629,279.8778146743774,86590.1611328125,101309.99755859376,0,432.6724853515625,2,8405
Grumman G-164C King Cat N531MC,1.0732601909929065,279.64165153503416,86128.26538085938,101309.99755859376,0,432.557861328125,2,9339
Grumman G-164C King Cat N531MC,1.0701605350354717,279.4261287689209,85813.33618164062,101309.99755859376,0,432.44241333007807,2,10273
Grumman G-164C King Cat N531MC,1.0685581978004406,279.2631510734558,85634.87548828125,101309.99755859376,0,432.326904296875,2,11207
Grumman G-164C King Cat N531MC,1.0681585084091647,279.1621736526489,85571.89331054686,101309.99755859376,0,432.2121887207031,2,12141
Grumman G-164C King Cat N531MC,1.0683517165937215,279.1116847038269,85571.89331054686,101309.99755859376,0,432.0963439941406,2,13074
Grumman G-164C King Cat N531MC,1.0689228251440954,279.099432849884,85613.87939453125,101309.99755859376,0,431.9803161621094,2,14008
Grumman G-164C King Cat N531MC,1.0702510348111731,279.1290353775024,85729.35180664062,101309.99755859376,0,431.8642578125,2,14942
Grumman G-164C King Cat N531MC,1.0725656555401042,279.20879735946653,85939.306640625,101309.99755859376,0,431.74810791015625,2,15876
Grumman G-164C King Cat N531MC,1.0750193898495215,279.32013454437254,86170.25756835938,101309.99755859376,0,431.6316833496094,2,16810
Grumman G-164C King Cat N531MC,1.0764631122451038,279.42127599716184,86317.22412109375,101309.99755859376,0,431.5150146484375,2,17744
Grumman G-164C King Cat N531MC,1.0765050352268832,279.47834243774406,86338.21411132812,101309.99755859376,0,431.3982238769531,2,18678
Grumman G-164C King Cat N531MC,1.0765050352268832,279.47834243774406,86338.21411132812,101309.99755859376,0,431.3982238769531,2,19612
