title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Piaggio P-149D D-EOAO,1.076572971361038,279.56267204284666,86369.71435546875,101309.99755859376,1,376.567756652832,2,0
Piaggio P-149D D-EOAO,1.076942899840672,279.5685285568237,86401.20239257811,101309.99755859376,1,376.5361099243164,2,895
Piaggio P-149D D-EOAO,1.0762215299854505,279.55196895599363,86338.21411132812,101309.99755859376,1,376.5045852661133,2,1791
Piaggio P-149D D-EOAO,1.073293706423684,279.4624885559082,86075.77514648438,101309.99755859376,1,376.47341156005854,2,2686
Piaggio P-149D D-EOAO,1.0689628666172246,279.29432287216184,85676.86767578125,101309.99755859376,1,376.4427261352539,2,3582
Piaggio P-149D D-EOAO,1.0648954872624763,279.09006299972526,85288.4521484375,101309.99755859376,1,376.41216278076166,2,4477
Piaggio P-149D D-EOAO,1.0618413145737566,278.89373960495,84984.02099609375,101309.99755859376,1,376.3815536499024,2,5373
Piaggio P-149D D-EOAO,1.0598379403877585,278.73061790466306,84774.072265625,101309.99755859376,1,376.35094451904297,2,6268
Piaggio P-149D D-EOAO,1.059077678711985,278.61982479095457,84679.58984375,101309.99755859376,1,376.3202438354492,2,7163
Piaggio P-149D D-EOAO,1.0592882788677616,278.5644282341003,84679.58984375,101309.99755859376,1,376.2893753051758,2,8059
Piaggio P-149D D-EOAO,1.0608211432528378,278.57570638656614,84805.56030273438,101309.99755859376,1,376.2588272094727,2,8954
Piaggio P-149D D-EOAO,1.063891323659918,278.665793800354,85078.50341796875,101309.99755859376,1,376.2283554077149,2,9850
Piaggio P-149D D-EOAO,1.0683525740233817,278.8375109672546,85487.90893554686,101309.99755859376,1,376.1977157592773,2,10745
Piaggio P-149D D-EOAO,1.073007250646084,279.0597871780396,85928.80859375,101309.99755859376,1,376.1669692993164,2,11641
Piaggio P-149D D-EOAO,1.075780085660063,279.25862159729,86212.24365234375,101309.99755859376,1,376.1356430053711,2,12536
Piaggio P-149D D-EOAO,1.0756341534740304,279.3645352363586,86233.23974609375,101309.99755859376,1,376.1039810180664,2,13432
Piaggio P-149D D-EOAO,1.0756341534740304,279.3645352363586,86233.23974609375,101309.99755859376,1,376.1039810180664,2,14327
Piaggio P-149D D-EOAO,1.0756341534740304,279.3645352363586,86233.23974609375,101309.99755859376,1,376.1039810180664,2,15222
