title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.100813120085449,280.97105445861814,88759.3017578125,101309.99755859376,1,567.4216918945312,2,0
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.099643004845115,280.96130266189573,88661.87744140625,101309.99755859376,1,567.3869018554688,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0977167212557113,280.9044584274292,88488.65966796875,101309.99755859376,1,567.3523559570312,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0935696560790578,280.76235523223875,88109.765625,101309.99755859376,1,567.3176879882812,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0878777771930104,280.5321496963501,87579.30297851561,101309.99755859376,1,567.2831420898438,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0826351442738158,280.2611416816711,87073.05297851561,101309.99755859376,1,567.2490234375,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0779629056867888,279.982724571228,86611.1572265625,101309.99755859376,1,567.2146606445312,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0744787197845642,279.7330826759338,86254.24194335938,101309.99755859376,1,567.1802368164064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0744787197845642,279.7330826759338,86254.24194335938,101309.99755859376,1,567.145751953125,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0719988850834092,279.52706089019773,85991.796875,101309.99755859376,1,567.1111450195312,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0707354915614882,279.3785780906677,85844.83032226561,101309.99755859376,1,567.0764770507812,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0703089049680254,279.28484811782835,85781.84204101561,101309.99755859376,1,567.0416870117188,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0708441829019053,279.24772682189933,85813.33618164062,101309.99755859376,1,567.0067749023438,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0722192203191148,279.26489486694334,85928.80859375,101309.99755859376,1,566.9719848632812,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0747929194760448,279.34493532180784,86159.75341796875,101309.99755859376,1,566.9368896484375,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0787827299057404,279.4986371040344,86527.1728515625,101309.99755859376,1,566.9017333984375,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.083216591386986,279.70540895462034,86947.07641601561,101309.99755859376,1,566.8667602539064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0873047583979616,279.93221988677976,87345.98999023438,101309.99755859376,1,566.83154296875,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0907098553536765,280.1495627403259,87687.55493164062,101309.99755859376,1,566.7963256835938,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.09321344711492,280.3361867904663,87947.37548828125,101309.99755859376,1,566.7611694335938,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0945555732997276,280.4749711990356,88098.93798828125,101309.99755859376,1,566.7261352539064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0945555732997276,280.4749711990356,88098.93798828125,101309.99755859376,1,566.7261352539064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0945555732997276,280.4749711990356,88098.93798828125,101309.99755859376,1,566.7261352539064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0945555732997276,280.4749711990356,88098.93798828125,101309.99755859376,1,566.7261352539064,2,-2147483648
SIAI-Marchetti SF-260PAINTAIRCOMBATUSA,1.0945555732997276,280.4749711990356,88098.93798828125,101309.99755859376,1,566.7261352539064,2,-2147483648
