title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Alpha 160A G-ECAC,1.1325145483589991,282.90276374816887,91943.17626953124,101309.99755859376,0,170.71315002441406,2,0
Alpha 160A G-ECAC,1.1317793444755189,282.88049736022947,91876.25732421876,101309.99755859376,0,170.68173217773438,2,936
Alpha 160A G-ECAC,1.1305789598292824,282.8370470046997,91764.71557617188,101309.99755859376,0,170.65016174316406,2,1871
Alpha 160A G-ECAC,1.1287977847297257,282.76684799194334,91597.40600585936,101309.99755859376,0,170.61865234375,2,2807
Alpha 160A G-ECAC,1.1264460474249889,282.66711654663084,91374.33471679688,101309.99755859376,0,170.58724975585938,2,3743
Alpha 160A G-ECAC,1.123652546426394,282.5396913528442,91106.64672851561,101309.99755859376,0,170.5559844970703,2,4678
Alpha 160A G-ECAC,1.119569649166975,282.3627466201782,90718.75610351561,101309.99755859376,0,170.52487182617188,2,5614
Alpha 160A G-ECAC,1.114362714480314,282.1248649597168,90220.77026367188,101309.99755859376,0,170.49427795410156,2,6550
Alpha 160A G-ECAC,1.1087826788220347,281.8435234069824,89679.48608398438,101309.99755859376,0,170.46371459960938,2,7485
Alpha 160A G-ECAC,1.1044891496952838,281.57293071746824,89246.4599609375,101309.99755859376,0,170.4335174560547,2,8421
Alpha 160A G-ECAC,1.1023510685715077,281.3661769866943,89008.29467773438,101309.99755859376,0,170.40390014648438,2,9357
Alpha 160A G-ECAC,1.1023920281032138,281.2530569076538,88975.81787109375,101309.99755859376,0,170.37420654296875,2,10292
Alpha 160A G-ECAC,1.1045561161804132,281.2484659194946,89149.02954101561,101309.99755859376,0,170.34481811523438,2,11228
Alpha 160A G-ECAC,1.1086902795145754,281.3566020965576,89517.10205078125,101309.99755859376,0,170.31509399414065,2,12164
Alpha 160A G-ECAC,1.1119926470298516,281.5048641204834,89831.04858398438,101309.99755859376,0,170.28515625,2,13099
Alpha 160A G-ECAC,1.113637963968515,281.63096370697014,90004.26025390625,101309.99755859376,0,170.2552490234375,2,14035
Alpha 160A G-ECAC,1.114115150569601,281.7135013580322,90069.2138671875,101309.99755859376,0,170.2249755859375,2,14971
Alpha 160A G-ECAC,1.1139519745671331,281.75476970672605,90069.2138671875,101309.99755859376,0,170.19461059570312,2,15906
Alpha 160A G-ECAC,1.1139519745671331,281.75476970672605,90069.2138671875,101309.99755859376,0,170.16419982910156,2,16842
Alpha 160A G-ECAC,1.1139519745671331,281.75476970672605,90069.2138671875,101309.99755859376,0,170.16419982910156,2,17778
