title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Alpha 160A G-ECAC,1.1485323845760498,283.6950401306152,93504.69970703124,101309.99755859376,0,169.6944580078125,2,0
Alpha 160A G-ECAC,1.1488117948496073,283.76137962341306,93549.31640625,101309.99755859376,0,169.66197204589844,2,-2147483648
Alpha 160A G-ECAC,1.1485536849722773,283.7913173675537,93538.16528320312,101309.99755859376,0,169.62950134277344,2,-2147483648
Alpha 160A G-ECAC,1.1477497923016171,283.78689708709715,93471.240234375,101309.99755859376,0,169.5970916748047,2,-2147483648
Alpha 160A G-ECAC,1.1463957455114406,283.7491382598877,93348.54736328124,101309.99755859376,0,169.5647735595703,2,-2147483648
Alpha 160A G-ECAC,1.1443648463591876,283.6753219604492,93158.935546875,101309.99755859376,0,169.53286743164065,2,-2147483648
Alpha 160A G-ECAC,1.141661192810439,283.5640853881836,92902.39868164062,101309.99755859376,0,169.53286743164065,2,-2147483648
Alpha 160A G-ECAC,1.1381615237204636,283.41151943206785,92567.78564453124,101309.99755859376,0,169.50088500976565,2,-2147483648
Alpha 160A G-ECAC,1.1330006999946771,283.193044090271,92077.02026367188,101309.99755859376,0,169.46932983398438,2,-2147483648
Alpha 160A G-ECAC,1.1269673144299932,282.9157613754272,91497.02758789062,101309.99755859376,0,169.4377899169922,2,-2147483648
Alpha 160A G-ECAC,1.1212880616404868,282.61553897857664,90939.33715820312,101309.99755859376,0,169.40660095214844,2,-2147483648
Alpha 160A G-ECAC,1.1173668278877564,282.3454545974731,90534.716796875,101309.99755859376,0,169.37579345703125,2,-2147483648
Alpha 160A G-ECAC,1.1158473863941143,282.15519561767576,90350.68359375,101309.99755859376,0,169.34556579589844,2,-2147483648
Alpha 160A G-ECAC,1.1168280935339536,282.076305770874,90404.8095703125,101309.99755859376,0,169.31524658203125,2,-2147483648
Alpha 160A G-ECAC,1.1198848723263322,282.11481418609617,90664.6240234375,101309.99755859376,0,169.2849578857422,2,-2147483648
Alpha 160A G-ECAC,1.123753171149012,282.2376874923706,91017.41943359376,101309.99755859376,0,169.25453186035156,2,-2147483648
Alpha 160A G-ECAC,1.1267529633927222,282.38314571380613,91307.41577148435,101309.99755859376,0,169.22389221191406,2,-2147483648
Alpha 160A G-ECAC,1.129205901098236,282.526971244812,91552.79541015624,101309.99755859376,0,169.1933135986328,2,-2147483648
Alpha 160A G-ECAC,1.1310367719590482,282.6538213729858,91742.4072265625,101309.99755859376,0,169.16229248046875,2,-2147483648
Alpha 160A G-ECAC,1.1321529717421277,282.75279369354246,91865.10009765624,101309.99755859376,0,169.131103515625,2,-2147483648
Alpha 160A G-ECAC,1.1321529717421277,282.75279369354246,91865.10009765624,101309.99755859376,0,169.10008239746094,2,-2147483648
Alpha 160A G-ECAC,1.1321529717421277,282.75279369354246,91865.10009765624,101309.99755859376,0,169.10008239746094,2,-2147483648
