title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.134754670475815,283.1320671081543,92199.70703125,101309.99755859376,0,251.11321067810056,2,0
Extra 300S Paint1,1.1340574480686558,283.0662445068359,92121.63696289062,101309.99755859376,0,251.0808267593384,2,813
Extra 300S Paint1,1.1339405439179848,283.02687015533445,92099.32861328124,101309.99755859376,0,251.04845905303955,2,1627
Extra 300S Paint1,1.134019421046176,283.0071834564209,92099.32861328124,101309.99755859376,0,251.01605033874512,2,2440
Extra 300S Paint1,1.1349295350983208,283.0199607849121,92177.40478515624,101309.99755859376,0,250.9836163520813,2,3254
Extra 300S Paint1,1.1368934684520289,283.0780557632446,92355.86547851561,101309.99755859376,0,250.951069355011,2,4067
Extra 300S Paint1,1.1403807306781564,283.2008203506469,92679.32739257811,101309.99755859376,0,250.9183616638184,2,4881
Extra 300S Paint1,1.1467125051503977,283.4334787368774,93270.47119140624,101309.99755859376,0,250.8853540420532,2,5694
Extra 300S Paint1,1.1562776676231092,283.8115695953369,94173.92578125,101309.99755859376,0,250.8521695137024,2,6508
Extra 300S Paint1,1.165320237359896,284.2506746292114,95057.23876953124,101309.99755859376,0,250.81829357147217,2,7321
Extra 300S Paint1,1.1700216784999382,284.6131404876709,95562.43896484376,101309.99755859376,0,250.78418684005737,2,8135
Extra 300S Paint1,1.1710569923902856,284.83984603881834,95723.18115234376,101309.99755859376,0,250.7500367164612,2,8948
Extra 300S Paint1,1.1710569923902856,284.83984603881834,95723.18115234376,101309.99755859376,0,250.7500367164612,2,9762
Extra 300S Paint1,1.1710569923902856,284.83984603881834,95723.18115234376,101309.99755859376,0,250.7500367164612,2,10575
Extra 300S Paint1,1.1710569923902856,284.83984603881834,95723.18115234376,101309.99755859376,0,250.7500367164612,2,11389
