title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.162642760980553,284.5267518997192,94930.93872070312,101309.99755859376,0,221.32871627807617,2,0
Extra 300S Paint1,1.1600359347493587,284.51082458496086,94712.78686523438,101309.99755859376,0,221.29500579833984,2,855
Extra 300S Paint1,1.157265132970287,284.43140449523924,94460.18676757811,101309.99755859376,0,221.26142501831052,2,1710
Extra 300S Paint1,1.1537541342632018,284.2976068496704,94129.30908203124,101309.99755859376,0,221.2279815673828,2,2565
Extra 300S Paint1,1.1505630828386495,284.14022197723386,93817.00439453124,101309.99755859376,0,221.1947021484375,2,3419
Extra 300S Paint1,1.1474161417559492,283.97104396820066,93504.69970703124,101309.99755859376,0,221.16158294677732,2,4274
Extra 300S Paint1,1.1425539974245909,283.7507261276245,93036.24267578124,101309.99755859376,0,221.12862396240237,2,5129
Extra 300S Paint1,1.1358005082780918,283.45313301086424,92389.32495117188,101309.99755859376,0,221.095890045166,2,5984
Extra 300S Paint1,1.1289380903464552,283.1104396820068,91720.09887695312,101309.99755859376,0,221.0637550354004,2,6839
Extra 300S Paint1,1.1232701695194025,282.7742790222168,91151.25732421876,101309.99755859376,0,221.0316429138184,2,7694
Extra 300S Paint1,1.1193461237041045,282.4865364074707,90740.4052734375,101309.99755859376,0,220.99980163574216,2,8548
Extra 300S Paint1,1.117259780175316,282.27120914459226,90502.23999023438,101309.99755859376,0,220.96812438964844,2,9403
Extra 300S Paint1,1.116840165638414,282.14080848693845,90426.45874023438,101309.99755859376,0,220.9365348815918,2,10258
Extra 300S Paint1,1.118065250287654,282.10159339904783,90513.06762695312,101309.99755859376,0,220.9049301147461,2,11113
Extra 300S Paint1,1.1211635874113066,282.1631864547729,90783.70971679688,101309.99755859376,0,220.87325286865237,2,11968
Extra 300S Paint1,1.1257785645739045,282.31681098937986,91207.02514648435,101309.99755859376,0,220.84141540527344,2,12823
Extra 300S Paint1,1.131457380215359,282.54874076843254,91742.4072265625,101309.99755859376,0,220.8095817565918,2,13678
Extra 300S Paint1,1.1383380431794663,282.85537185668943,92400.47607421876,101309.99755859376,0,220.77725982666016,2,14532
Extra 300S Paint1,1.1456737632490046,283.2155126571655,93114.32495117188,101309.99755859376,0,220.74460220336917,2,15387
Extra 300S Paint1,1.1525102150597537,283.5927108764648,93794.7021484375,101309.99755859376,0,220.71159744262692,2,16242
Extra 300S Paint1,1.158114567128969,283.9463638305664,94368.32885742189,101309.99755859376,0,220.6782760620117,2,17097
Extra 300S Paint1,1.1623676406126218,284.24986305236814,94816.11938476561,101309.99755859376,0,220.64485931396484,2,17952
Extra 300S Paint1,1.1653139548419569,284.4925569534301,95137.60986328124,101309.99755859376,0,220.61110305786133,2,18807
Extra 300S Paint1,1.167489512022884,284.6821130752563,95378.72924804688,101309.99755859376,0,220.57722473144528,2,19661
Extra 300S Paint1,1.1692627240842,284.832107925415,95573.91967773438,101309.99755859376,0,220.54325866699216,2,20516
Extra 300S Paint1,1.1706070741999104,284.9493297576904,95723.18115234376,101309.99755859376,0,220.50922012329104,2,21371
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4752540588379,2,22226
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4410820007324,2,23081
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4410820007324,2,23936
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4410820007324,2,24791
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4410820007324,2,25645
Extra 300S Paint1,1.171636763066273,285.04042091369627,95838.00659179688,101309.99755859376,0,220.4410820007324,2,26500
