title,ambient_density,ambient_temperature,ambient_pressure,sea_level_pressure,gear_position,fuel_current,precipitation_state,time
Extra 300S Paint1,1.1983593740942349,286.537882232666,98538.81225585936,101309.99755859376,0,214.9868621826172,2,0
Extra 300S Paint1,1.1977439672644543,286.58174457550047,98503.28369140624,101309.99755859376,0,214.9517288208008,2,935
Extra 300S Paint1,1.1966089196605565,286.57769145965574,98408.544921875,101309.99755859376,0,214.9164352416992,2,1870
Extra 300S Paint1,1.1951822954135838,286.53993644714353,98278.271484375,101309.99755859376,0,214.88118743896484,2,2806
Extra 300S Paint1,1.1951822954135838,286.53993644714353,98278.271484375,101309.99755859376,0,214.8460273742676,2,3741
Extra 300S Paint1,1.193564591566507,286.4788345336914,98124.32250976561,101309.99755859376,0,214.81094360351565,2,4676
Extra 300S Paint1,1.1899050979382186,286.3540901184082,97780.87768554688,101309.99755859376,0,214.7760429382324,2,5611
Extra 300S Paint1,1.177606617892075,285.4980749130249,96480.9814453125,101309.99755859376,0,214.7419395446777,2,6546
Extra 300S Paint1,1.1698794549965337,285.0581687927246,95700.2197265625,101309.99755859376,0,214.70790100097656,2,7482
Extra 300S Paint1,1.169434478017229,285.0297750473022,95654.29077148435,101309.99755859376,0,214.67395782470703,2,8417
Extra 300S Paint1,1.1627013725864597,284.85652961730955,95045.751953125,101309.99755859376,0,214.64030838012692,2,9352
Extra 300S Paint1,1.1594913680724177,284.6789611816406,94724.267578125,101309.99755859376,0,214.60679626464844,2,10287
Extra 300S Paint1,1.1593436209038348,284.5771850585937,94678.33862304688,101309.99755859376,0,214.5732650756836,2,11222
Extra 300S Paint1,1.1622253379792151,284.5945056915283,94919.45190429688,101309.99755859376,0,214.5395736694336,2,12158
Extra 300S Paint1,1.1672805150136127,284.73308792114256,95378.72924804688,101309.99755859376,0,214.5056495666504,2,13093
Extra 300S Paint1,1.173605758498151,284.97127571105955,95975.78125,101309.99755859376,0,214.47138595581052,2,14028
Extra 300S Paint1,1.1808558081325609,285.288500213623,96676.171875,101309.99755859376,0,214.4368019104004,2,14963
Extra 300S Paint1,1.1884316461758277,285.65823497772215,97422.49145507811,101309.99755859376,0,214.40185165405276,2,15899
Extra 300S Paint1,1.195273291282969,286.03473510742185,98112.4755859375,101309.99755859376,0,214.36687850952148,2,16834
Extra 300S Paint1,1.2006233532787645,286.37564315795896,98669.07958984376,101309.99755859376,0,214.33138275146484,2,17769
Extra 300S Paint1,1.204602326278626,286.66302623748777,99095.41625976561,101309.99755859376,0,214.29570388793945,2,18704
Extra 300S Paint1,1.2075146638416716,286.8944152832031,99415.17333984376,101309.99755859376,0,214.2599105834961,2,19639
Extra 300S Paint1,1.2097599178466267,287.0783180236816,99663.8671875,101309.99755859376,0,214.2240257263184,2,20575
Extra 300S Paint1,1.2108027499143192,287.2059968948364,99794.140625,101309.99755859376,0,214.2240257263184,2,21510
Extra 300S Paint1,1.2108027499143192,287.2059968948364,99794.140625,101309.99755859376,0,214.2240257263184,2,22445
